id;genero;nome
24412;female;Sousa                  
24413;female;Azevedo                
24414;male  ;Cunha                  
24415;male  ;Martins                
24416;male  ;Goncalves              
24417;female;Martins                
24418;female;Costa                  
24419;female;Martins                
24420;female;Araujo                 
24421;male  ;Barbosa                
24422;male  ;Araujo                 
24423;male  ;Gomes                  
24424;male  ;Castro                 
24425;male  ;Carvalho               
24426;male  ;Fernandes              
24427;female;Ribeiro                
24428;male  ;Souza                  
24429;female;Dias                   
24430;male  ;Rocha                  
24431;female;Cardoso                
24432;female;Almeida                
24433;male  ;Alves                  
24434;male  ;Pinto                  
24435;male  ;Azevedo                
24436;female;Rodrigues              
24437;female;Lima                   
24438;male  ;Oliveira               
24439;female;Ribeiro                
24440;female;Araujo                 
24441;female;Costa                  
24442;female;Souza                  
24443;male  ;Cardoso                
24444;male  ;Silva                  
24445;female;Lima                   
24446;male  ;Barbosa                
24447;male  ;Rocha                  
24448;female;Araujo                 
24449;female;Gomes                  
24450;female;Ribeiro                
24451;male  ;Alves                  
24452;male  ;Araujo                 
24453;female;Fernandes              
24454;female;Gomes                  
24455;female;Gomes                  
24456;female;Ribeiro                
24457;female;Carvalho               
24458;male  ;Ferreira               
24459;male  ;Silva                  
24460;male  ;Cunha                  
24461;female;Carvalho               
24462;female;Goncalves              
24463;male  ;Sousa                  
24464;female;Ferreira               
24465;female;Santos                 
24466;female;Almeida                
24467;male  ;Lima                   
24468;female;Correia                
24469;female;Souza                  
24470;female;Pereira                
24471;male  ;Azevedo                
24472;male  ;Pinto                  
24473;female;Almeida                
24474;female;Martins                
24475;male  ;Sousa                  
24476;female;Barbosa                
24477;male  ;Silva                  
24478;female;Dias                   
24479;female;Silva                  
24480;female;Martins                
24481;female;Barbosa                
24482;female;Fernandes              
24483;male  ;Martins                
24484;female;Souza                  
24485;male  ;Rocha                  
24486;female;Azevedo                
24487;male  ;Barbosa                
24488;male  ;Gomes                  
24489;female;Fernandes              
24490;male  ;Goncalves              
24491;male  ;Correia                
24492;male  ;Pereira                
24493;male  ;Melo                   
24494;female;Melo                   
24495;female;Araujo                 
